months,multiple,gb_mon,security,backup,protection,support,unlimited,contract,paperless,monthly,satisfaction,churn_value,offer,internet_type
64,1,12,0,0,0,0,1,Month-to-Month,1,94.92537313,2,1,None,internet_type_Fiber Optic
43,1,7,0,1,1,0,1,Month-to-Month,1,96.91542289,1,1,None,internet_type_Fiber Optic
4,0,11,0,0,0,0,1,Month-to-Month,0,26.06965174,1,1,None,internet_type_DSL
50,1,16,0,0,0,1,1,Month-to-Month,0,100,1,1,None,internet_type_Fiber Optic
10,1,14,0,0,1,0,0,Month-to-Month,1,81.34328358,2,1,None,internet_type_Fiber Optic
7,1,10,0,0,1,1,1,Month-to-Month,1,104.6268657,2,1,None,internet_type_Fiber Optic
46,1,26,0,1,1,0,1,Month-to-Month,1,104.278607,3,1,None,internet_type_Fiber Optic
17,1,13,1,0,1,1,1,One-Year,1,110.8457711,2,1,offer_Offer B,internet_type_Fiber Optic
1,0,24,1,0,1,0,1,Month-to-Month,0,67.91044776,1,1,None,None
56,1,14,0,0,0,1,1,Month-to-Month,1,101.3930348,2,1,None,internet_type_Fiber Optic
6,1,11,0,0,1,1,1,One-Year,1,107.2636816,2,1,None,internet_type_Fiber Optic
54,1,2,0,0,0,0,1,Month-to-Month,1,75.37313433,1,1,None,internet_type_Fiber Optic
59,1,2,0,0,0,0,1,Month-to-Month,1,97.91044776,2,1,None,internet_type_Fiber Optic
49,1,30,0,1,0,0,1,Month-to-Month,1,102.5870647,3,1,None,internet_type_Fiber Optic
53,0,25,0,0,0,0,1,Month-to-Month,1,45.77114428,2,1,None,internet_type_DSL
13,1,6,0,0,0,0,1,Month-to-Month,1,77.21393035,3,1,None,internet_type_Fiber Optic
15,1,21,1,0,0,0,1,Month-to-Month,1,81.74129353,1,1,None,internet_type_Fiber Optic
61,0,2,0,0,0,0,1,Month-to-Month,1,82.28855721,2,1,None,internet_type_Fiber Optic
55,1,15,0,0,1,0,1,Month-to-Month,1,92.23880597,2,1,offer_Offer B,internet_type_Fiber Optic
56,0,9,0,0,0,0,1,Month-to-Month,1,26.8159204,3,1,None,None
5,0,28,0,1,1,0,1,Month-to-Month,1,90.54726368,1,1,offer_Offer D,internet_type_Fiber Optic
56,0,3,0,0,0,0,1,Month-to-Month,1,81.34328358,2,1,None,internet_type_Fiber Optic
38,1,8,0,1,0,0,0,Month-to-Month,1,101.0447761,1,1,None,internet_type_Fiber Optic
10,1,18,1,0,1,0,1,Month-to-Month,1,85.17412935,1,1,offer_Offer B,internet_type_Fiber Optic
54,0,21,1,0,0,0,1,Month-to-Month,1,75.62189055,1,1,offer_Offer B,internet_type_Fiber Optic
11,1,6,1,1,1,1,1,Two-Year,0,93.83084577,1,1,None,internet_type_DSL
7,1,14,0,0,1,0,1,Month-to-Month,1,100.8955224,3,1,offer_Offer D,internet_type_Fiber Optic
57,1,26,0,0,1,0,1,Month-to-Month,1,82.68656716,1,1,None,internet_type_Fiber Optic
66,1,2,0,0,0,0,1,Month-to-Month,0,52.13930348,1,1,None,None
32,1,25,0,0,0,0,1,Month-to-Month,1,86.66666667,1,1,None,internet_type_Fiber Optic
65,1,7,0,0,0,0,1,Month-to-Month,1,86.46766169,1,1,None,internet_type_Fiber Optic
39,1,10,0,1,0,0,1,Month-to-Month,1,80.94527363,1,1,None,internet_type_Fiber Optic
39,1,29,0,0,0,0,1,Month-to-Month,1,76.3681592,1,1,None,internet_type_Fiber Optic
5,1,30,1,1,0,0,1,Month-to-Month,1,104.1293532,1,1,None,internet_type_Fiber Optic
61,1,13,0,0,0,0,1,Month-to-Month,1,85.27363184,1,1,None,internet_type_Fiber Optic
6,1,11,0,0,1,0,1,Month-to-Month,0,89.70149254,3,1,None,internet_type_Fiber Optic
60,1,29,0,0,1,0,0,Month-to-Month,1,101.9900498,1,1,None,None
6,1,3,0,1,1,0,1,Two-Year,1,81.99004975,3,1,None,None
29,1,22,1,0,0,0,1,Month-to-Month,1,80.29850746,1,1,None,internet_type_Fiber Optic
7,0,5,1,0,0,0,1,Month-to-Month,0,40.74626866,1,1,None,internet_type_DSL
53,1,30,0,1,1,0,1,One-Year,1,107.5621891,1,1,None,internet_type_Fiber Optic
51,1,29,0,0,0,0,1,Month-to-Month,1,95.37313433,1,1,None,internet_type_Fiber Optic
30,1,6,0,1,0,0,1,Month-to-Month,0,91.24378109,2,1,offer_Offer D,internet_type_Fiber Optic
37,1,15,0,1,1,0,1,Month-to-Month,1,106.8159204,3,1,None,internet_type_Fiber Optic
44,1,7,0,0,0,0,1,Month-to-Month,0,75.2238806,2,1,None,internet_type_Fiber Optic
9,1,7,1,0,0,0,1,Month-to-Month,0,56.11940299,1,1,offer_Offer E,internet_type_DSL
12,1,17,0,0,0,0,1,Month-to-Month,1,77.71144279,3,1,offer_Offer C,internet_type_Fiber Optic
11,0,3,0,0,0,0,1,Month-to-Month,1,71.89054726,3,1,offer_Offer E,internet_type_Fiber Optic
45,1,5,1,1,1,1,1,Month-to-Month,0,118.7064677,1,1,None,internet_type_Fiber Optic
67,0,4,0,0,1,0,1,Month-to-Month,1,31.09452736,1,1,offer_Offer E,internet_type_DSL
15,1,26,0,0,0,0,1,Month-to-Month,1,87.11442786,2,1,offer_Offer C,internet_type_Fiber Optic
22,1,28,0,1,1,0,1,Month-to-Month,1,107.4626866,1,1,offer_Offer C,internet_type_Fiber Optic
56,1,23,1,0,0,0,1,Month-to-Month,1,92.23880597,1,1,offer_Offer C,internet_type_Fiber Optic
33,0,52,0,0,0,0,1,Month-to-Month,0,47.6119403,1,1,offer_Offer E,None
26,0,8,0,0,1,0,1,Month-to-Month,1,95.82089552,1,1,offer_Offer E,internet_type_Fiber Optic
38,1,11,0,0,0,0,1,Month-to-Month,1,97.06467662,3,1,None,internet_type_Fiber Optic
51,1,17,0,1,1,0,1,One-Year,1,105.721393,1,1,None,internet_type_Fiber Optic
14,0,3,0,1,0,0,1,Month-to-Month,1,40.94527363,3,1,None,None
48,0,20,0,0,0,0,1,Month-to-Month,1,46.31840796,1,1,offer_Offer E,None
8,1,27,0,0,0,0,1,Month-to-Month,0,86.96517413,1,1,offer_Offer D,internet_type_Fiber Optic
34,1,27,0,0,0,0,1,Month-to-Month,1,86.76616915,2,1,offer_Offer D,internet_type_Fiber Optic
1,0,30,0,0,0,0,1,Month-to-Month,1,81.04477612,3,1,offer_Offer E,None
56,1,25,1,0,0,0,1,Month-to-Month,1,91.99004975,1,1,offer_Offer D,internet_type_Fiber Optic
67,1,17,1,1,0,0,1,Month-to-Month,1,96.06965174,1,1,None,internet_type_Fiber Optic
58,1,20,0,0,0,0,1,Month-to-Month,1,78.45771144,1,1,None,internet_type_Fiber Optic
6,0,22,0,1,0,1,1,One-Year,1,100.5472637,3,1,None,internet_type_Fiber Optic
39,0,20,1,0,0,0,0,Month-to-Month,0,86.91542289,3,1,None,internet_type_Fiber Optic
9,0,27,0,1,0,0,1,Month-to-Month,1,76.76616915,3,1,None,internet_type_Fiber Optic
32,1,11,0,1,1,0,1,Month-to-Month,1,105.5721393,1,1,offer_Offer C,internet_type_Fiber Optic
58,1,5,0,1,0,0,1,Month-to-Month,1,81.64179104,1,1,None,internet_type_Fiber Optic
36,0,2,0,0,0,0,1,Month-to-Month,1,71.14427861,2,1,None,internet_type_Fiber Optic
56,1,15,0,0,0,0,1,Month-to-Month,1,85.52238806,1,1,offer_Offer C,internet_type_Fiber Optic
60,1,15,0,1,0,0,1,Month-to-Month,1,81.04477612,1,1,offer_Offer C,internet_type_Fiber Optic
28,0,26,0,0,0,0,1,Month-to-Month,1,38.10945274,3,1,None,None
38,1,7,1,0,0,0,0,Month-to-Month,0,81.79104478,1,1,None,internet_type_Fiber Optic
24,0,29,0,0,1,0,1,Month-to-Month,1,42.28855721,1,1,offer_Offer C,None
64,1,18,0,0,1,1,0,One-Year,1,108.8557214,2,1,None,None
6,1,7,0,0,1,0,1,Month-to-Month,1,100.0995025,2,1,None,internet_type_Fiber Optic
7,0,11,0,0,0,0,1,Month-to-Month,1,70.54726368,3,1,None,internet_type_Fiber Optic
42,1,19,0,0,1,0,1,Month-to-Month,1,102.4378109,1,1,offer_Offer C,internet_type_Fiber Optic
41,0,15,0,0,0,0,1,Month-to-Month,0,47.31343284,3,1,None,internet_type_DSL
51,1,20,0,0,0,1,1,Month-to-Month,1,102.6368159,3,1,offer_Offer C,internet_type_Fiber Optic
14,0,30,0,1,1,1,0,Month-to-Month,1,93.88059701,1,1,None,internet_type_Fiber Optic
21,1,16,0,0,0,0,1,Month-to-Month,1,75.92039801,3,1,None,internet_type_Fiber Optic
17,0,20,0,0,0,1,0,Month-to-Month,1,31.34328358,2,1,None,None
19,0,16,0,0,0,0,1,Month-to-Month,1,71.79104478,3,1,None,internet_type_Fiber Optic
8,1,26,0,0,1,0,1,Month-to-Month,1,100.7960199,3,1,None,internet_type_Fiber Optic
18,1,12,0,1,0,0,1,Month-to-Month,1,90.54726368,1,1,offer_Offer C,internet_type_Fiber Optic
29,0,19,0,0,0,0,1,Month-to-Month,1,26.51741294,1,1,None,internet_type_DSL
11,1,27,0,0,0,0,1,Month-to-Month,1,63.13432836,1,1,None,internet_type_DSL
58,1,18,0,0,0,0,1,Month-to-Month,1,97.51243781,2,1,offer_Offer C,internet_type_Fiber Optic
8,0,22,0,0,0,0,1,Month-to-Month,1,71.04477612,2,1,None,internet_type_Fiber Optic
3,0,27,0,0,1,0,0,Month-to-Month,1,86.26865672,1,1,None,internet_type_Fiber Optic
63,1,19,0,0,0,0,1,Month-to-Month,1,75.12437811,3,1,None,internet_type_Fiber Optic
33,1,17,0,0,0,0,1,Month-to-Month,1,85.77114428,3,1,None,internet_type_Fiber Optic
24,0,19,0,0,0,0,1,Month-to-Month,0,47.6119403,1,1,None,internet_type_DSL
39,0,12,0,0,0,0,1,Month-to-Month,1,80.84577114,1,1,None,internet_type_Fiber Optic
60,0,5,0,0,0,0,1,Month-to-Month,1,73.28358209,1,1,None,internet_type_Fiber Optic
44,1,14,0,1,0,0,1,One-Year,0,89.80099502,3,1,None,None
49,0,11,0,0,0,1,1,Month-to-Month,1,85.32338308,1,1,None,internet_type_Fiber Optic
23,0,30,0,0,0,0,0,Month-to-Month,1,71.34328358,1,1,None,internet_type_Fiber Optic
59,0,3,0,1,0,0,1,Month-to-Month,0,86.3681592,3,1,offer_Offer C,internet_type_Fiber Optic
21,1,27,0,0,0,1,1,Month-to-Month,1,91.89054726,1,1,None,internet_type_Fiber Optic
12,0,6,1,1,0,0,0,Month-to-Month,1,57.36318408,1,1,None,None
29,0,0,0,0,0,0,0,Month-to-Month,0,21.79104478,1,1,offer_Offer E,internet_type_None
18,0,30,0,0,1,0,1,Month-to-Month,1,86.0199005,3,1,None,internet_type_Fiber Optic
10,0,0,0,0,0,0,0,Month-to-Month,1,22.58706468,3,1,offer_Offer E,internet_type_None
30,0,19,1,1,0,1,1,One-Year,1,106.8159204,1,1,None,internet_type_Fiber Optic
19,0,30,1,0,0,0,1,Month-to-Month,1,86.56716418,2,1,offer_Offer E,internet_type_Fiber Optic
19,1,8,1,1,0,0,1,Month-to-Month,1,106.4179104,1,1,None,internet_type_Fiber Optic
18,1,17,0,0,1,0,1,Month-to-Month,0,92.18905473,1,1,None,internet_type_Fiber Optic
57,1,27,1,0,0,1,1,Month-to-Month,1,105.6218905,1,1,offer_Offer C,internet_type_Fiber Optic
59,0,19,0,0,0,0,0,Month-to-Month,1,71.64179104,2,1,None,internet_type_Fiber Optic
22,1,19,1,1,0,0,1,One-Year,1,97.91044776,1,1,None,internet_type_Fiber Optic
60,0,5,0,0,0,0,1,Month-to-Month,1,71.14427861,3,1,None,internet_type_Fiber Optic
54,0,30,0,0,0,0,1,Month-to-Month,1,90.69651741,1,1,offer_Offer E,internet_type_Fiber Optic
66,0,8,1,0,1,1,0,Month-to-Month,1,97.66169154,1,1,None,internet_type_Fiber Optic
9,1,6,0,0,0,0,0,Month-to-Month,1,86.46766169,3,1,offer_Offer E,internet_type_Fiber Optic
41,0,27,0,0,0,0,1,Month-to-Month,1,71.79104478,1,1,offer_Offer E,internet_type_Fiber Optic
0,0,20,0,0,0,0,1,One-Year,1,46.86567164,2,1,None,internet_type_DSL
32,0,22,0,0,0,0,1,Month-to-Month,0,72.78606965,2,1,offer_Offer D,internet_type_Fiber Optic
40,0,18,0,0,0,0,1,Month-to-Month,1,70.59701493,2,1,offer_Offer D,internet_type_Fiber Optic
26,0,22,0,1,0,0,1,Month-to-Month,1,87.41293532,1,1,offer_Offer E,internet_type_Fiber Optic
31,0,15,0,1,1,1,0,One-Year,1,61.44278607,3,1,None,internet_type_DSL
60,1,6,0,1,0,0,1,Month-to-Month,1,80.39800995,1,1,offer_Offer D,internet_type_Fiber Optic
20,1,12,0,1,1,0,1,Month-to-Month,1,86.61691542,1,1,None,internet_type_Fiber Optic
56,0,4,0,1,1,0,1,Month-to-Month,1,99.35323383,1,1,offer_Offer D,internet_type_Fiber Optic
67,1,18,0,1,1,0,1,Month-to-Month,1,106.318408,3,1,offer_Offer E,internet_type_Fiber Optic
1,1,26,0,1,1,0,1,Month-to-Month,1,95.2238806,2,1,offer_Offer C,internet_type_Fiber Optic
31,1,22,0,0,0,0,1,Month-to-Month,1,85.42288557,3,1,None,internet_type_Fiber Optic
26,0,18,0,0,0,0,1,Month-to-Month,0,80,3,1,offer_Offer D,internet_type_Fiber Optic
14,0,19,0,0,0,0,1,Month-to-Month,1,26.91542289,3,1,offer_Offer E,internet_type_DSL
38,1,19,0,0,0,1,1,Month-to-Month,0,56.56716418,1,1,offer_Offer D,internet_type_DSL
6,1,27,0,0,0,0,1,Month-to-Month,1,95.97014925,1,1,offer_Offer E,internet_type_Fiber Optic
44,1,23,0,1,1,0,1,Month-to-Month,1,105.1741294,1,1,None,internet_type_Fiber Optic
59,1,29,0,1,1,0,1,Month-to-Month,1,106.6169154,3,1,None,internet_type_Fiber Optic
59,1,23,0,1,0,0,1,Month-to-Month,1,90.34825871,2,1,offer_Offer C,internet_type_Fiber Optic
42,1,13,0,1,1,1,1,One-Year,1,112.1393035,1,1,None,internet_type_Fiber Optic
40,0,25,0,0,0,0,0,Month-to-Month,0,38.15920398,1,1,offer_Offer C,internet_type_DSL
34,1,21,0,0,0,0,1,Month-to-Month,1,95.82089552,1,1,None,internet_type_Fiber Optic
38,1,30,0,1,0,0,1,Month-to-Month,1,91.99004975,2,1,offer_Offer E,internet_type_Fiber Optic
2,1,11,0,0,0,0,0,Month-to-Month,1,88.25870647,1,1,None,internet_type_Fiber Optic
38,1,6,0,0,1,0,1,Month-to-Month,1,100.39801,1,1,None,internet_type_Fiber Optic
29,0,4,0,0,1,0,1,Month-to-Month,1,97.26368159,1,1,offer_Offer D,internet_type_Fiber Optic
59,1,11,0,1,0,1,1,Month-to-Month,1,96.41791045,2,1,None,internet_type_Fiber Optic
49,1,23,1,0,1,0,1,Month-to-Month,1,105.5223881,1,1,None,internet_type_Fiber Optic
41,1,22,0,0,0,0,1,Month-to-Month,1,96.51741294,2,1,None,internet_type_Fiber Optic
32,0,6,0,0,0,0,1,Month-to-Month,1,90.94527363,1,1,None,internet_type_Fiber Optic
17,0,29,1,0,0,0,1,Month-to-Month,0,86.41791045,1,1,None,internet_type_Fiber Optic
20,1,29,0,1,0,0,1,Month-to-Month,1,99.60199005,3,1,None,internet_type_Fiber Optic
44,0,9,0,0,0,0,1,Month-to-Month,1,27.41293532,1,1,None,None
2,0,6,0,1,0,0,1,Month-to-Month,1,77.86069652,2,1,None,internet_type_Fiber Optic
12,0,18,1,0,0,0,1,Month-to-Month,0,41.69154229,1,1,None,None
19,0,5,0,1,0,0,1,Month-to-Month,1,74.47761194,1,1,None,internet_type_Fiber Optic
27,1,2,0,1,1,0,1,Month-to-Month,1,85.27363184,2,1,None,internet_type_Fiber Optic
38,0,25,0,0,0,0,1,Month-to-Month,1,72.13930348,1,1,None,internet_type_Fiber Optic
20,1,26,1,1,0,0,0,Month-to-Month,1,96.3681592,1,1,None,internet_type_Fiber Optic
62,1,17,0,0,1,1,0,One-Year,1,107.3134328,3,1,None,internet_type_Fiber Optic
33,1,30,0,0,0,0,1,Month-to-Month,1,76.41791045,1,1,None,internet_type_Fiber Optic
63,0,19,0,0,0,1,1,Month-to-Month,1,50.84577114,3,1,None,internet_type_DSL
43,1,3,0,0,1,0,1,Month-to-Month,1,103.2835821,1,1,None,internet_type_Fiber Optic
50,1,22,0,0,0,0,1,Month-to-Month,1,95.37313433,1,1,offer_Offer E,internet_type_Fiber Optic
47,1,9,1,0,0,0,1,Month-to-Month,1,78.95522388,1,1,None,internet_type_Fiber Optic
23,1,12,0,0,0,0,1,Month-to-Month,1,75.87064677,2,1,offer_Offer E,internet_type_Fiber Optic
6,1,19,0,0,1,0,1,Month-to-Month,1,101.3930348,1,1,None,internet_type_Fiber Optic
30,1,3,1,0,0,0,1,Month-to-Month,0,103.1840796,1,1,None,internet_type_Fiber Optic
1,0,18,0,0,0,0,1,Month-to-Month,0,26.76616915,1,1,offer_Offer E,None
60,1,18,0,0,0,0,1,Month-to-Month,1,76.31840796,2,1,offer_Offer E,internet_type_Fiber Optic
29,1,12,0,1,1,0,1,Month-to-Month,1,106.0696517,1,1,None,internet_type_Fiber Optic
28,0,23,0,0,0,0,0,Month-to-Month,1,81.19402985,3,1,offer_Offer E,internet_type_Fiber Optic
64,1,19,0,1,0,0,1,Month-to-Month,1,101.5422886,1,1,None,internet_type_Fiber Optic
54,1,25,0,1,1,1,1,One-Year,0,112.1890547,3,1,None,internet_type_Fiber Optic
28,1,13,0,0,0,0,0,Month-to-Month,1,77.91044776,3,1,None,internet_type_Fiber Optic
2,1,18,0,1,0,0,1,Month-to-Month,1,92.68656716,2,1,None,internet_type_Fiber Optic
37,0,6,0,0,1,0,1,Month-to-Month,1,97.11442786,3,1,offer_Offer E,internet_type_Fiber Optic
15,1,5,0,1,0,0,1,Month-to-Month,1,82.88557214,3,1,None,internet_type_Fiber Optic
19,1,8,0,0,1,0,1,Month-to-Month,0,92.43781095,2,1,offer_Offer E,internet_type_Fiber Optic
30,1,18,0,0,1,0,1,Month-to-Month,0,80.64676617,3,1,offer_Offer E,internet_type_Fiber Optic
67,1,10,0,0,0,0,1,Month-to-Month,1,75.77114428,3,1,None,internet_type_Fiber Optic
5,1,3,0,0,1,0,1,Month-to-Month,0,101.9402985,1,1,offer_Offer B,internet_type_Fiber Optic
64,0,24,1,1,0,1,1,Two-Year,1,71.69154229,1,1,offer_Offer B,internet_type_DSL
41,0,21,0,0,0,0,1,Month-to-Month,0,72.23880597,2,1,offer_Offer E,internet_type_Fiber Optic
52,0,4,1,1,0,0,1,Month-to-Month,1,80.64676617,1,1,offer_Offer B,internet_type_Fiber Optic
46,0,8,0,0,1,0,1,Month-to-Month,1,86.41791045,2,1,None,internet_type_Fiber Optic
1,1,4,0,0,0,0,1,Month-to-Month,1,93.88059701,1,1,None,internet_type_Fiber Optic
49,1,27,0,0,0,0,1,Month-to-Month,0,76.41791045,2,1,None,internet_type_Fiber Optic
24,1,21,1,0,0,0,1,Month-to-Month,1,100.1492537,2,1,offer_Offer B,internet_type_Fiber Optic
62,0,25,0,0,0,0,1,Month-to-Month,1,81.74129353,1,1,None,internet_type_Fiber Optic
67,1,24,0,1,0,0,0,Month-to-Month,1,81.89054726,2,1,None,internet_type_Fiber Optic
53,0,25,0,1,0,0,1,Month-to-Month,1,85.62189055,2,1,None,internet_type_Fiber Optic
17,1,4,0,0,1,0,1,Month-to-Month,1,90.24875622,3,1,None,internet_type_Fiber Optic
29,0,30,0,0,0,0,1,Month-to-Month,0,27.01492537,3,1,None,internet_type_DSL
4,1,27,0,0,1,0,1,Month-to-Month,0,102.6865672,3,1,None,internet_type_Fiber Optic
50,1,2,0,1,1,0,1,Month-to-Month,1,107.2139303,2,1,None,internet_type_Fiber Optic
38,1,26,0,1,1,0,1,Month-to-Month,1,104.3283582,1,1,offer_Offer B,internet_type_Fiber Optic
63,1,25,0,0,0,0,1,Month-to-Month,1,83.43283582,2,1,None,internet_type_Fiber Optic
29,0,13,1,0,1,0,1,Month-to-Month,1,102.5870647,1,1,None,internet_type_Fiber Optic
8,1,3,0,1,0,0,1,Month-to-Month,1,90.89552239,1,1,None,internet_type_Fiber Optic
45,1,23,0,0,0,0,0,Month-to-Month,1,75.87064677,1,1,None,internet_type_Fiber Optic
17,1,15,0,0,0,1,1,Month-to-Month,0,101.0945274,2,1,None,internet_type_Fiber Optic
45,1,28,0,1,1,1,1,One-Year,1,113.2338308,3,1,offer_Offer B,internet_type_Fiber Optic
57,0,24,0,1,0,0,1,Month-to-Month,1,40.64676617,1,1,None,internet_type_DSL
23,1,4,0,1,0,0,0,Month-to-Month,1,89.45273632,3,1,offer_Offer B,internet_type_Fiber Optic
27,1,30,0,0,0,0,1,Month-to-Month,1,76.51741294,1,1,None,internet_type_Fiber Optic
25,1,11,0,0,0,0,0,Month-to-Month,1,75.92039801,2,1,None,internet_type_Fiber Optic
65,1,23,0,0,0,0,1,Month-to-Month,1,77.21393035,1,1,None,internet_type_Fiber Optic
21,1,8,0,0,0,0,0,Month-to-Month,1,75.87064677,2,1,None,internet_type_Fiber Optic
38,1,12,1,1,1,1,1,Two-Year,1,97.71144279,4,0,None,internet_type_Fiber Optic
34,0,11,0,0,1,0,0,One-Year,1,96.86567164,5,0,offer_Offer E,internet_type_Fiber Optic
10,0,12,0,0,0,0,1,One-Year,0,46.86567164,3,0,offer_Offer E,internet_type_DSL
12,1,26,0,1,0,0,1,One-Year,1,91.64179104,4,0,offer_Offer B,internet_type_Fiber Optic
21,1,2,1,0,0,1,1,One-Year,1,70.99502488,4,0,None,internet_type_DSL
29,0,16,1,1,1,1,1,One-Year,1,76.31840796,3,0,offer_Offer B,None
28,1,9,0,1,1,1,1,One-Year,1,109.7512438,5,0,None,internet_type_Fiber Optic
61,1,10,1,0,1,1,1,Two-Year,1,112.8855721,4,0,offer_Offer B,internet_type_Fiber Optic
64,1,29,1,1,1,0,1,One-Year,0,111.7910448,4,0,None,internet_type_Fiber Optic
65,0,5,1,1,0,0,1,One-Year,1,76.21890547,4,0,None,internet_type_DSL
66,0,2,0,0,0,1,1,One-Year,0,76.16915423,5,0,None,internet_type_Fiber Optic
59,0,9,0,1,1,0,1,One-Year,0,47.1641791,5,0,offer_Offer A,None
53,0,20,1,1,0,0,1,One-Year,1,58.00995025,3,0,offer_Offer A,internet_type_DSL
57,1,6,1,1,1,1,1,Two-Year,1,89.45273632,3,0,offer_Offer A,internet_type_DSL
33,1,0,0,0,0,0,0,Two-Year,0,25.67164179,3,0,offer_Offer A,internet_type_None
5,1,2,0,0,0,0,1,One-Year,0,88.20895522,3,0,None,internet_type_Fiber Optic
42,0,25,1,1,1,0,1,One-Year,0,95.77114428,4,0,None,internet_type_Fiber Optic
65,0,20,0,1,1,0,1,One-Year,1,56.3681592,4,0,None,internet_type_DSL
52,0,29,1,0,0,0,1,One-Year,0,76.8159204,3,0,offer_Offer E,internet_type_Fiber Optic
36,0,23,1,0,1,0,1,One-Year,1,46.61691542,3,0,None,None
20,1,9,0,1,0,0,1,One-Year,1,91.24378109,5,0,None,internet_type_Fiber Optic
5,0,12,1,1,0,1,0,One-Year,1,106.318408,3,0,None,internet_type_Fiber Optic
39,1,3,0,1,0,1,1,One-Year,0,108.358209,3,0,None,internet_type_Fiber Optic
39,0,30,1,1,0,0,1,One-Year,1,66.46766169,4,0,None,internet_type_DSL
37,0,19,0,0,0,0,1,One-Year,1,90.74626866,3,0,offer_Offer E,internet_type_Fiber Optic
43,1,3,0,0,1,0,1,One-Year,1,102.1393035,5,0,None,internet_type_Fiber Optic
45,1,27,0,1,0,0,1,One-Year,0,102.4875622,5,0,None,internet_type_Fiber Optic
7,0,13,0,0,0,0,1,One-Year,1,70.84577114,4,0,offer_Offer E,internet_type_Fiber Optic
45,0,2,0,0,0,1,1,One-Year,1,84.32835821,4,0,offer_Offer D,internet_type_Fiber Optic
30,0,58,0,0,0,0,0,One-Year,1,37.56218905,5,0,None,internet_type_DSL
14,1,25,0,0,1,0,1,One-Year,1,84.07960199,4,0,offer_Offer D,internet_type_Fiber Optic
50,0,14,0,1,0,1,0,One-Year,0,56.21890547,5,0,None,internet_type_DSL
49,1,22,0,0,0,0,1,One-Year,1,73.58208955,4,0,offer_Offer E,internet_type_Fiber Optic
58,0,11,1,1,1,0,1,One-Year,0,98.35820896,3,0,None,internet_type_Fiber Optic
54,0,28,0,0,0,0,1,One-Year,1,90.54726368,5,0,None,internet_type_Fiber Optic
29,1,29,1,0,0,0,1,One-Year,1,55.67164179,3,0,offer_Offer D,internet_type_DSL
56,0,24,1,1,1,1,1,Two-Year,1,66.31840796,3,0,offer_Offer A,internet_type_DSL
44,1,21,0,1,1,1,1,One-Year,1,86.21890547,3,0,None,internet_type_DSL
61,0,22,0,0,0,0,1,One-Year,1,45.92039801,3,0,offer_Offer E,None
9,1,10,0,0,0,0,0,One-Year,1,96.41791045,4,0,None,internet_type_Fiber Optic
42,1,20,1,0,1,1,1,One-Year,1,111.1940299,3,0,None,internet_type_Fiber Optic
43,0,11,0,0,1,1,1,One-Year,1,56.16915423,4,0,offer_Offer C,None
30,0,23,0,1,0,0,1,One-Year,1,95.32338308,5,0,offer_Offer C,internet_type_Fiber Optic
55,0,21,0,0,0,0,1,One-Year,1,72.13930348,3,0,None,internet_type_Fiber Optic
56,1,29,0,0,0,0,1,One-Year,0,53.23383085,3,0,None,None
1,1,9,0,1,1,0,1,One-Year,1,106.4179104,4,0,None,internet_type_Fiber Optic
33,1,14,1,0,0,0,1,One-Year,0,102.8855721,3,0,None,internet_type_Fiber Optic
19,0,28,1,0,1,1,1,One-Year,1,71.24378109,3,0,offer_Offer D,internet_type_DSL
56,1,13,1,1,1,1,0,Two-Year,1,117.3134328,3,0,offer_Offer A,internet_type_Fiber Optic
16,1,8,0,0,1,1,1,Two-Year,0,103.4328358,4,0,None,internet_type_Fiber Optic
59,0,0,0,0,0,0,0,One-Year,0,22.3880597,4,0,offer_Offer D,internet_type_None
26,0,17,0,1,0,1,1,One-Year,1,77.51243781,5,0,offer_Offer C,internet_type_DSL
27,0,21,0,0,0,0,1,One-Year,1,82.88557214,5,0,offer_Offer D,internet_type_Fiber Optic
64,1,20,0,1,0,0,1,One-Year,0,65.5721393,4,0,None,internet_type_DSL
67,1,17,1,0,0,0,1,Two-Year,1,82.13930348,3,0,offer_Offer A,internet_type_Fiber Optic
15,0,5,1,0,1,1,1,One-Year,0,95.67164179,3,0,None,internet_type_Fiber Optic
3,0,23,0,0,0,0,1,One-Year,0,71.54228856,4,0,offer_Offer E,internet_type_Fiber Optic
36,1,9,0,0,0,0,1,One-Year,1,53.1840796,5,0,offer_Offer C,internet_type_DSL
0,1,17,1,1,1,1,0,Two-Year,1,117.0149254,4,0,offer_Offer A,internet_type_Fiber Optic
56,1,16,0,1,1,1,1,Two-Year,1,101.2437811,3,0,None,internet_type_Fiber Optic
36,1,12,0,0,1,1,0,One-Year,1,108.4577114,5,0,offer_Offer A,internet_type_Fiber Optic
36,1,17,1,1,1,0,1,One-Year,1,103.2338308,3,0,None,internet_type_Fiber Optic
59,1,10,0,1,0,1,1,Two-Year,0,61.14427861,3,0,None,internet_type_DSL
36,1,8,0,1,1,1,1,One-Year,1,112.1393035,4,0,offer_Offer C,internet_type_Fiber Optic
39,1,18,1,1,0,0,1,One-Year,1,95.92039801,3,0,offer_Offer C,internet_type_Fiber Optic
21,1,2,1,1,1,0,1,One-Year,1,111.0945274,3,0,None,internet_type_Fiber Optic
60,1,5,0,0,1,1,0,One-Year,1,104.1791045,3,0,offer_Offer A,internet_type_Fiber Optic
45,0,53,0,0,0,0,1,One-Year,1,36.21890547,4,0,None,None
